"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.216436826E1,4.070143029E-2,6.943184882E-2,9.531316757E0,9.531656546E0
1.216638238E1,3.830722719E-2,7.661445439E-2,9.543288231E0,9.543672641E0
1.216836599E1,3.591302410E-2,9.097966552E-2,9.550470352E0,9.550971207E0
1.217034960E1,3.112462163E-2,9.816227108E-2,9.521739960E0,9.522296805E0
1.217236373E1,2.873042040E-2,9.816227108E-2,9.500192642E0,9.500743208E0
1.217434734E1,9.576806799E-3,9.816227108E-2,9.490615845E0,9.491128313E0
1.217633095E1,-7.182605099E-3,9.097966552E-2,9.493009567E0,9.493448243E0
1.217834508E1,-7.182605099E-3,9.337386489E-2,9.497797966E0,9.498259655E0
1.218032869E1,2.633621916E-2,1.005564705E-1,9.502586365E0,9.503154888E0
1.218231230E1,2.394201607E-2,9.097966552E-2,9.493009567E0,9.493475716E0
1.218432643E1,3.591302410E-2,1.005564705E-1,9.464279175E0,9.464881491E0
1.218631004E1,3.112462163E-2,9.337386489E-2,9.452308655E0,9.452821078E0
1.218829365E1,7.182605099E-3,8.140286058E-2,9.473855972E0,9.474208410E0
1.219030778E1,2.394201607E-2,9.576806426E-2,9.507374763E0,9.507887233E0
1.219229139E1,3.112462163E-2,9.816227108E-2,9.524134636E0,9.524691341E0
1.219430552E1,3.112462163E-2,9.576806426E-2,9.512163162E0,9.512696163E0
1.219628913E1,2.154781483E-2,8.379705995E-2,9.452308655E0,9.452704648E0
1.219827274E1,2.394201607E-2,8.140286058E-2,9.440337181E0,9.440718497E0
1.220028686E1,2.154781483E-2,6.703764945E-2,9.457097054E0,9.457359200E0
1.220227047E1,7.182605099E-3,5.985504389E-2,9.504981041E0,9.505172213E0
1.220425408E1,7.182605099E-3,6.703764945E-2,9.500192642E0,9.500431878E0
1.220626821E1,0.000000000E0,5.746084079E-2,9.476250648E0,9.476424859E0
1.220825182E1,-1.197100803E-2,4.070143029E-2,9.430760384E0,9.430855811E0
1.221023543E1,1.197100803E-2,4.070143029E-2,9.421183586E0,9.421279110E0
1.221224956E1,7.182605099E-3,5.985504389E-2,9.433155060E0,9.433347688E0
1.221423317E1,2.154781483E-2,7.661445439E-2,9.469067574E0,9.469402029E0
1.221621678E1,3.351882473E-2,7.900865376E-2,9.457097054E0,9.457486482E0
1.221823091E1,3.591302410E-2,8.858546615E-2,9.433155060E0,9.433639357E0
1.222021452E1,2.154781483E-2,1.053448766E-1,9.402029991E0,9.402644830E0
1.222219813E1,3.112462163E-2,8.858546615E-2,9.442731857E0,9.443198667E0
1.222421226E1,2.394201607E-2,8.858546615E-2,9.464279175E0,9.464724027E0
1.222619587E1,1.436521020E-2,9.337386489E-2,9.481039047E0,9.481509714E0
1.222817948E1,7.182605099E-3,9.576806426E-2,9.483432770E0,9.483919032E0
1.223019360E1,2.394201700E-3,8.858546615E-2,9.447520256E0,9.447935865E0
1.223217722E1,-2.394201700E-3,8.619125932E-2,9.435548782E0,9.435942745E0
1.223419134E1,7.182605099E-3,8.140286058E-2,9.454702377E0,9.455055529E0
1.223617495E1,3.351882473E-2,7.661445439E-2,9.476250648E0,9.476619631E0
1.223815856E1,3.112462163E-2,8.140286058E-2,9.478644371E0,9.479045009E0
1.224017269E1,2.154781483E-2,7.900865376E-2,9.447520256E0,9.447875193E0
1.224215630E1,2.394201607E-2,9.097966552E-2,9.416395187E0,9.416865128E0
1.224413991E1,3.112462163E-2,8.858546615E-2,9.418789864E0,9.419257859E0
1.224615404E1,2.873042040E-2,9.337386489E-2,9.437943459E0,9.438449070E0
1.224813765E1,2.633621916E-2,8.619125932E-2,9.471462250E0,9.471891030E0
1.225012126E1,2.154781483E-2,8.619125932E-2,9.469067574E0,9.469484355E0
1.225213539E1,3.351882473E-2,8.379705995E-2,9.461885452E0,9.462315878E0
1.225411900E1,2.394201607E-2,9.337386489E-2,9.464279175E0,9.464770055E0
1.225610261E1,3.830722719E-2,9.816227108E-2,9.464279175E0,9.464865745E0
1.225811674E1,4.548983276E-2,8.858546615E-2,9.473855972E0,9.474379330E0
1.226010035E1,6.464344263E-2,7.900865376E-2,9.500192642E0,9.500741096E0
1.226208396E1,5.027823523E-2,7.661445439E-2,9.536105156E0,9.536545455E0
1.226409808E1,4.548983276E-2,7.182604820E-2,9.531316757E0,9.531695937E0
1.226608170E1,2.873042040E-2,8.140286058E-2,9.502586365E0,9.502978453E0
1.226806531E1,1.675941236E-2,7.900865376E-2,9.493009567E0,9.493353143E0
1.227007943E1,2.873042040E-2,7.422025502E-2,9.502586365E0,9.502919641E0
1.227206304E1,5.506663769E-2,6.464344263E-2,9.490615845E0,9.490995744E0
1.227407717E1,5.027823523E-2,6.943184882E-2,9.509769440E0,9.510155807E0
1.227606078E1,3.591302410E-2,6.943184882E-2,9.490615845E0,9.490937764E0
1.227804439E1,3.591302410E-2,6.943184882E-2,9.490615845E0,9.490937764E0
1.228005852E1,3.830722719E-2,8.379705995E-2,9.490615845E0,9.491063086E0
1.228204213E1,3.830722719E-2,9.097966552E-2,9.500192642E0,9.500705499E0
1.228402574E1,2.873042040E-2,9.097966552E-2,9.507374763E0,9.507853471E0
1.228603987E1,2.154781483E-2,7.182604820E-2,9.504981041E0,9.505276844E0
1.228802348E1,1.436521020E-2,7.422025502E-2,9.519346237E0,9.519646411E0
1.229000709E1,2.633621916E-2,6.943184882E-2,9.521739960E0,9.522029523E0
1.229202122E1,2.394201607E-2,7.661445439E-2,9.504981041E0,9.505319962E0
1.229400483E1,2.154781483E-2,8.619125932E-2,9.504981041E0,9.505396248E0
1.229598844E1,1.675941236E-2,7.661445439E-2,9.509769440E0,9.510092820E0
1.229800256E1,-4.788403399E-3,6.943184882E-2,9.507374763E0,9.507629494E0
1.229998618E1,2.154781483E-2,7.900865376E-2,9.485827446E0,9.486180950E0
1.230196978E1,2.633621916E-2,9.097966552E-2,9.466673851E0,9.467147654E0
1.230398391E1,3.112462163E-2,8.379705995E-2,9.464279175E0,9.464701315E0
1.230596752E1,1.915361360E-2,9.576806426E-2,9.481039047E0,9.481542058E0
1.230795113E1,2.394201607E-2,9.337386489E-2,9.488221169E0,9.488710810E0
1.230996526E1,2.873042040E-2,7.900865376E-2,9.471462250E0,9.471835353E0
1.231219301E1,2.394201607E-2,7.900865376E-2,9.459490776E0,9.459851020E0
1.231393248E1,2.394201607E-2,7.900865376E-2,9.461885452E0,9.462245606E0
1.231594661E1,1.436521020E-2,8.379705995E-2,9.471462250E0,9.471843826E0
1.231793022E1,0.000000000E0,7.661445439E-2,9.483432770E0,9.483742240E0
1.231994435E1,7.182605099E-3,6.464344263E-2,9.490615845E0,9.490838713E0
1.232192796E1,1.436521020E-2,6.464344263E-2,9.495404243E0,9.495635149E0
1.232391157E1,2.154781483E-2,6.224924326E-2,9.476250648E0,9.476479601E0
1.232592570E1,2.873042040E-2,7.182604820E-2,9.476250648E0,9.476566402E0
1.232790931E1,2.394201607E-2,7.661445439E-2,9.495404243E0,9.495743507E0
1.232989292E1,2.394201607E-2,6.464344263E-2,9.490615845E0,9.490866194E0
1.233190704E1,3.591302410E-2,6.703764945E-2,9.476250648E0,9.476555817E0
1.233389065E1,3.830722719E-2,5.267243832E-2,9.442731857E0,9.442956463E0
1.233587426E1,2.633621916E-2,6.464344263E-2,9.437943459E0,9.438201582E0
1.233788839E1,3.591302410E-2,8.140286058E-2,9.461885452E0,9.462303762E0
1.233987200E1,1.675941236E-2,7.182604820E-2,9.476250648E0,9.476537670E0
1.234185561E1,2.394201607E-2,8.379705995E-2,9.471462250E0,9.471863191E0
1.234386974E1,3.112462163E-2,9.097966552E-2,9.464279175E0,9.464767633E0
1.234585335E1,2.633621916E-2,9.097966552E-2,9.457097054E0,9.457571336E0
1.234783696E1,3.112462163E-2,8.619125932E-2,9.454702377E0,9.455146467E0
1.234985109E1,3.591302410E-2,7.422025502E-2,9.454702377E0,9.455061895E0
1.235183470E1,4.788403213E-2,8.140286058E-2,9.469067574E0,9.469538533E0
1.235381831E1,2.394201607E-2,9.337386489E-2,9.459490776E0,9.459981905E0
1.235583244E1,2.394201607E-2,8.619125932E-2,9.454702377E0,9.455125552E0
1.235781605E1,2.633621916E-2,8.619125932E-2,9.430760384E0,9.431191014E0
1.235979966E1,3.112462163E-2,8.858546615E-2,9.437943459E0,9.438410505E0
1.236181379E1,3.591302410E-2,8.379705995E-2,9.445125580E0,9.445565569E0
1.236379740E1,4.548983276E-2,8.858546615E-2,9.457097054E0,9.457621339E0
1.236581152E1,2.154781483E-2,6.943184882E-2,9.457097054E0,9.457376474E0
1.236779513E1,2.633621916E-2,9.337386489E-2,9.445125580E0,9.445623828E0
1.236977874E1,2.633621916E-2,8.858546615E-2,9.442731857E0,9.443184098E0
1.237176235E1,1.436521020E-2,8.140286058E-2,9.452308655E0,9.452670083E0
1.237377648E1,2.394201607E-2,8.619125932E-2,9.476250648E0,9.476672861E0
1.237576009E1,3.112462163E-2,9.097966552E-2,9.483432770E0,9.483920241E0
1.237774370E1,1.436521020E-2,9.337386489E-2,9.476250648E0,9.476721553E0
1.237975783E1,-1.436521020E-2,9.576806426E-2,9.452308655E0,9.452804705E0
1.238174144E1,-2.394201700E-3,1.005564705E-1,9.466673851E0,9.467208202E0
1.238372505E1,2.394201700E-3,1.029506698E-1,9.476250648E0,9.476810166E0
1.238573918E1,1.197100803E-2,7.900865376E-2,9.476250648E0,9.476587573E0
1.238772279E1,1.915361360E-2,8.379705995E-2,9.483432770E0,9.483822326E0
1.238970640E1,3.112462163E-2,8.379705995E-2,9.497797966E0,9.498218617E0
1.239172053E1,4.548983276E-2,8.379705995E-2,9.490615845E0,9.491094794E0
1.239370414E1,3.830722719E-2,8.379705995E-2,9.490615845E0,9.491063086E0
1.239568775E1,4.548983276E-2,9.337386489E-2,9.481039047E0,9.481607955E0
1.239770188E1,4.309562966E-2,7.661445439E-2,9.485827446E0,9.486234729E0
1.239968549E1,5.985504389E-2,7.422025502E-2,9.502586365E0,9.503064711E0
1.240166910E1,5.746084079E-2,7.661445439E-2,9.514557838E0,9.515039799E0
1.240368322E1,4.788403213E-2,7.422025502E-2,9.509769440E0,9.510179616E0
1.240566683E1,3.112462163E-2,5.506663769E-2,9.485827446E0,9.486038341E0
1.240765044E1,3.112462163E-2,5.027823523E-2,9.476250648E0,9.476435142E0
1.240966457E1,4.309562966E-2,3.830722719E-2,9.483432770E0,9.483608057E0
1.241164818E1,4.548983276E-2,3.830722719E-2,9.497797966E0,9.497984153E0
1.241363179E1,4.309562966E-2,5.506663769E-2,9.497797966E0,9.498055368E0
1.241564592E1,4.548983276E-2,5.506663769E-2,9.493009567E0,9.493278270E0
1.241762953E1,1.197100803E-2,7.900865376E-2,9.483432770E0,9.483769439E0
1.241961314E1,2.154781483E-2,7.661445439E-2,9.471462250E0,9.471796621E0
1.242162727E1,1.915361360E-2,6.943184882E-2,9.478644371E0,9.478918016E0
1.242361088E1,3.351882473E-2,5.746084079E-2,9.488221169E0,9.488454363E0
1.242559449E1,2.873042040E-2,7.900865376E-2,9.509769440E0,9.510141040E0
1.242760862E1,3.351882473E-2,7.182604820E-2,9.521739960E0,9.522069857E0
1.242959223E1,4.070143029E-2,6.703764945E-2,9.533711433E0,9.534034002E0
1.243157584E1,4.548983276E-2,8.858546615E-2,9.507374763E0,9.507896276E0
1.243358997E1,5.267243832E-2,9.816227108E-2,9.476250648E0,9.476905432E0
1.243557358E1,6.703764945E-2,1.005564705E-1,9.483432770E0,9.484202800E0
1.243755719E1,4.788403213E-2,9.337386489E-2,9.528923035E0,9.529500814E0
1.243957131E1,4.309562966E-2,1.005564705E-1,9.524134636E0,9.524762958E0
1.244155492E1,3.112462163E-2,1.077390760E-1,9.507374763E0,9.508036145E0
1.244353853E1,2.633621916E-2,1.221042871E-1,9.473855972E0,9.474679416E0
1.244555266E1,1.915361360E-2,1.029506698E-1,9.459490776E0,9.460070372E0
1.244753627E1,1.436521020E-2,1.077390760E-1,9.478644371E0,9.479267545E0
1.244951988E1,1.197100803E-2,1.125274822E-1,9.476250648E0,9.476926300E0
1.245153401E1,4.788403399E-3,1.173158810E-1,9.433155060E0,9.433885749E0
1.245351762E1,0.000000000E0,1.244984865E-1,9.433155060E0,9.433976588E0
1.245550123E1,-2.394201700E-3,7.900865376E-2,9.478644371E0,9.478973954E0
1.245751536E1,-1.197100803E-2,6.224924326E-2,9.507374763E0,9.507586085E0
1.245949897E1,-1.915361360E-2,6.464344263E-2,9.449913979E0,9.450154488E0
1.246148258E1,-1.675941236E-2,6.703764945E-2,9.428366661E0,9.428619879E0
1.246349671E1,-1.436521020E-2,5.985504389E-2,9.457097054E0,9.457297376E0
1.246548032E1,-2.154781483E-2,5.027823523E-2,9.521739960E0,9.521897084E0
1.246746393E1,-1.197100803E-2,5.267243832E-2,9.512163162E0,9.512316527E0
1.246947806E1,-2.394201700E-3,5.746084079E-2,9.428366661E0,9.428542060E0
1.247146167E1,-1.197100803E-2,6.464344263E-2,9.397241592E0,9.397471555E0
1.247344528E1,-1.915361360E-2,6.943184882E-2,9.425971985E0,9.426247159E0
1.247545940E1,-7.182605099E-3,6.703764945E-2,9.507374763E0,9.507613819E0
1.247744301E1,1.197100803E-2,5.267243832E-2,9.512163162E0,9.512316527E0
1.247942662E1,7.182605099E-3,6.703764945E-2,9.488221169E0,9.488460707E0
1.248144075E1,1.675941236E-2,6.464344263E-2,9.459490776E0,9.459726497E0
1.248342436E1,2.633621916E-2,6.703764945E-2,9.495404243E0,9.495677406E0
1.248543849E1,4.070143029E-2,7.182604820E-2,9.524134636E0,9.524492435E0
1.248742210E1,3.830722719E-2,7.661445439E-2,9.521739960E0,9.522125240E0
1.248940571E1,1.436521020E-2,9.576806426E-2,9.490615845E0,9.491109893E0
1.249141984E1,3.351882473E-2,9.576806426E-2,9.495404243E0,9.495946334E0
1.249340345E1,3.591302410E-2,9.337386489E-2,9.493009567E0,9.493536700E0
1.249538706E1,4.548983276E-2,9.816227108E-2,9.471462250E0,9.472080147E0
1.249740119E1,5.267243832E-2,1.053448766E-1,9.461885452E0,9.462618466E0
1.249938480E1,5.746084079E-2,1.077390760E-1,9.452308655E0,9.453097289E0
1.250136841E1,5.985504389E-2,1.149216816E-1,9.447520256E0,9.448408787E0
1.250338254E1,6.703764945E-2,1.149216816E-1,9.457097054E0,9.458032867E0
1.250536614E1,7.661445439E-2,1.029506698E-1,9.497797966E0,9.498664897E0
1.250734976E1,6.224924326E-2,9.816227108E-2,9.521739960E0,9.522449404E0
1.250936388E1,5.506663769E-2,9.816227108E-2,9.526528358E0,9.527193224E0
1.251134749E1,5.746084079E-2,9.337386489E-2,9.497797966E0,9.498430746E0
1.251333110E1,6.703764945E-2,8.379705995E-2,9.497797966E0,9.498404192E0
1.251534523E1,5.027823523E-2,4.788403213E-2,9.519346237E0,9.519599444E0
1.251732884E1,5.267243832E-2,3.591302410E-2,9.519346237E0,9.519559702E0
1.251931245E1,5.746084079E-2,3.351882473E-2,9.497797966E0,9.498030926E0
1.252132658E1,5.985504389E-2,4.788403213E-2,9.454702377E0,9.455013091E0
1.252331019E1,3.830722719E-2,4.788403213E-2,9.440337181E0,9.440536342E0
1.252529380E1,2.633621916E-2,4.788403213E-2,9.454702377E0,9.454860312E0
1.252730793E1,3.351882473E-2,6.703764945E-2,9.473855972E0,9.474152445E0
1.252929154E1,2.873042040E-2,5.985504389E-2,9.481039047E0,9.481271512E0
1.253127515E1,3.591302410E-2,5.506663769E-2,9.471462250E0,9.471690410E0
1.253328928E1,2.633621916E-2,5.746084079E-2,9.471462250E0,9.471673162E0
1.253527289E1,1.915361360E-2,6.224924326E-2,9.483432770E0,9.483656411E0
1.253725650E1,1.915361360E-2,5.506663769E-2,9.485827446E0,9.486006617E0
1.253927062E1,1.436521020E-2,6.224924326E-2,9.502586365E0,9.502801111E0
1.254125424E1,9.576806799E-3,6.464344263E-2,9.507374763E0,9.507599349E0
1.254323785E1,9.576806799E-3,4.548983276E-2,9.500192642E0,9.500306378E0
1.254525197E1,-7.182605099E-3,5.746084079E-2,9.481039047E0,9.481215890E0
1.254723558E1,-1.675941236E-2,9.097966552E-2,9.464279175E0,9.464731294E0
1.254921919E1,7.182605099E-3,8.619125932E-2,9.471462250E0,9.471857140E0
1.255123332E1,2.394201700E-3,9.576806426E-2,9.478644371E0,9.479128460E0
1.255321693E1,1.197100803E-2,1.005564705E-1,9.490615845E0,9.491156095E0
1.255520054E1,2.633621916E-2,1.101332754E-1,9.471462250E0,9.472139150E0
1.255721467E1,3.591302410E-2,1.101332754E-1,9.488221169E0,9.488928287E0
1.255919828E1,3.830722719E-2,1.029506698E-1,9.493009567E0,9.493645081E0
1.256118189E1,4.548983276E-2,1.149216816E-1,9.519346237E0,9.520148586E0
1.256319602E1,4.070143029E-2,1.029506698E-1,9.540893555E0,9.541535792E0
1.256517963E1,4.309562966E-2,1.029506698E-1,9.540893555E0,9.541546305E0
1.256716324E1,4.070143029E-2,1.053448766E-1,9.531316757E0,9.531985799E0
1.256917737E1,3.112462163E-2,1.029506698E-1,9.528923035E0,9.529529988E0
1.257116098E1,4.309562966E-2,9.816227108E-2,9.521739960E0,9.522343458E0
1.257314459E1,6.464344263E-2,1.149216816E-1,9.516951561E0,9.517864928E0
1.257515871E1,6.224924326E-2,9.576806426E-2,9.512163162E0,9.512848917E0
1.257714232E1,4.309562966E-2,9.576806426E-2,9.502586365E0,9.503166650E0
1.257912594E1,4.548983276E-2,9.337386489E-2,9.497797966E0,9.498365870E0
1.258114006E1,5.506663769E-2,6.464344263E-2,9.493009567E0,9.493389371E0
1.258312367E1,6.703764945E-2,5.985504389E-2,9.478644371E0,9.479070407E0
1.258510728E1,6.703764945E-2,6.224924326E-2,9.469067574E0,9.469509477E0
1.258712141E1,5.267243832E-2,7.661445439E-2,9.454702377E0,9.455159502E0
1.258910502E1,2.154781483E-2,6.703764945E-2,9.440337181E0,9.440599793E0
1.259108863E1,1.436521020E-2,6.703764945E-2,9.437943459E0,9.438192472E0
1.259310276E1,1.915361360E-2,6.224924326E-2,9.457097054E0,9.457321318E0
1.259508637E1,1.915361360E-2,6.703764945E-2,9.464279175E0,9.464535974E0
1.259706998E1,9.576806799E-3,6.224924326E-2,9.464279175E0,9.464488733E0
1.259908411E1,7.182605099E-3,5.027823523E-2,9.457097054E0,9.457233431E0
1.260106772E1,-4.788403399E-3,5.506663769E-2,9.457097054E0,9.457258585E0
1.260305133E1,2.394201700E-3,5.027823523E-2,9.481039047E0,9.481172662E0
1.260506546E1,1.197100803E-2,5.746084079E-2,9.488221169E0,9.488402710E0
1.260704907E1,1.915361360E-2,5.027823523E-2,9.507374763E0,9.507527000E0
1.260903268E1,2.873042040E-2,5.267243832E-2,9.476250648E0,9.476440586E0
1.261104680E1,2.873042040E-2,5.027823523E-2,9.459490776E0,9.459668022E0
1.261303042E1,7.182605099E-3,6.464344263E-2,9.409213066E0,9.409437862E0
1.261501403E1,-2.394201700E-3,6.943184882E-2,9.387664795E0,9.387921858E0
1.261702815E1,-1.675941236E-2,7.422025502E-2,9.402029991E0,9.402337873E0
1.261901176E1,-2.394201700E-3,7.661445439E-2,9.433155060E0,9.433466483E0
1.262099537E1,-1.436521020E-2,8.619125932E-2,9.449913979E0,9.450317957E0
1.262300950E1,-1.197100803E-2,8.858546615E-2,9.425971985E0,9.426395841E0
1.262499311E1,-1.436521020E-2,1.005564705E-1,9.404424667E0,9.404973221E0
1.262697672E1,-4.788403399E-3,1.077390760E-1,9.394847870E0,9.395466840E0
1.262899085E1,1.197100803E-2,1.029506698E-1,9.452308655E0,9.452876866E0
1.263097446E1,7.182605099E-3,9.337386489E-2,9.488221169E0,9.488683323E0
1.263295807E1,0.000000000E0,7.661445439E-2,9.519346237E0,9.519654540E0
1.263497220E1,3.112462163E-2,7.422025502E-2,9.483432770E0,9.483774274E0
1.263695581E1,3.351882473E-2,8.619125932E-2,9.457097054E0,9.457549213E0
1.263896994E1,3.112462163E-2,8.858546615E-2,9.437943459E0,9.438410505E0
1.264095355E1,3.112462163E-2,7.182604820E-2,9.437943459E0,9.438268085E0
1.264293716E1,3.830722719E-2,6.943184882E-2,9.449913979E0,9.450246686E0
1.264495128E1,4.070143029E-2,6.703764945E-2,9.483432770E0,9.483757048E0
1.264693489E1,4.070143029E-2,7.661445439E-2,9.493009567E0,9.493405976E0
1.264891851E1,3.830722719E-2,6.464344263E-2,9.452308655E0,9.452607319E0
1.265090212E1,4.548983276E-2,6.224924326E-2,9.433155060E0,9.433470129E0
1.265291624E1,3.112462163E-2,7.661445439E-2,9.433155060E0,9.433517525E0
1.265489985E1,4.309562966E-2,7.182604820E-2,9.466673851E0,9.467044418E0
1.265688346E1,5.506663769E-2,6.464344263E-2,9.493009567E0,9.493389371E0
1.265889759E1,7.182604820E-2,6.703764945E-2,9.526528358E0,9.527034984E0
1.266088120E1,5.985504389E-2,5.985504389E-2,9.495404243E0,9.495781537E0
1.266286481E1,5.746084079E-2,5.746084079E-2,9.473855972E0,9.474204477E0
1.266487894E1,6.464344263E-2,6.703764945E-2,9.445125580E0,9.445584685E0
1.266686255E1,5.027823523E-2,9.337386489E-2,9.454702377E0,9.455297120E0
1.266887668E1,5.267243832E-2,1.005564705E-1,9.519346237E0,9.520023045E0
1.267086029E1,5.746084079E-2,9.097966552E-2,9.533711433E0,9.534318683E0
1.267284390E1,5.746084079E-2,8.379705995E-2,9.545681953E0,9.546222690E0
1.267482751E1,5.267243832E-2,9.337386489E-2,9.497797966E0,9.498402985E0
1.267684164E1,4.070143029E-2,1.053448766E-1,9.478644371E0,9.479317131E0
1.267882525E1,2.633621916E-2,1.221042871E-1,9.466673851E0,9.467497919E0
1.268083937E1,2.394201607E-2,1.125274822E-1,9.488221169E0,9.488918621E0
1.268282298E1,2.394201607E-2,1.029506698E-1,9.507374763E0,9.507962292E0
1.268480660E1,1.675941236E-2,1.173158810E-1,9.531316757E0,9.532053452E0
1.268682072E1,1.197100803E-2,1.053448766E-1,9.500192642E0,9.500784235E0
1.268880433E1,1.675941236E-2,9.816227108E-2,9.473855972E0,9.474379330E0
1.269078794E1,0.000000000E0,1.005564705E-1,9.430760384E0,9.431296465E0
1.269280207E1,2.394201700E-3,9.816227108E-2,9.445125580E0,9.445635965E0
1.269478568E1,9.576806799E-3,9.337386489E-2,9.483432770E0,9.483897273E0
1.269676929E1,1.436521020E-2,9.097966552E-2,9.485827446E0,9.486274611E0
1.269875290E1,-9.576806799E-3,8.379705995E-2,9.471462250E0,9.471837774E0
1.270076703E1,0.000000000E0,7.422025502E-2,9.421183586E0,9.421475936E0
1.270275064E1,1.197100803E-2,6.943184882E-2,9.409213066E0,9.409476851E0
1.270473425E1,7.182605099E-3,5.267243832E-2,9.447520256E0,9.447669817E0
1.270674838E1,1.915361360E-2,5.985504389E-2,9.521739960E0,9.521947351E0
1.270873199E1,2.154781483E-2,5.267243832E-2,9.548076630E0,9.548246227E0
1.271071560E1,2.873042040E-2,4.548983276E-2,9.572018623E0,9.572169832E0
1.271272973E1,2.394201607E-2,5.027823523E-2,9.545681953E0,9.545844388E0
1.271471334E1,1.197100803E-2,3.830722719E-2,9.533711433E0,9.533795910E0
1.271669695E1,1.915361360E-2,3.591302410E-2,9.526528358E0,9.526615305E0
1.271871107E1,1.436521020E-2,4.548983276E-2,9.560047150E0,9.560166169E0
1.272069469E1,4.070143029E-2,4.309562966E-2,9.574412346E0,9.574595846E0
1.272267830E1,3.830722719E-2,5.267243832E-2,9.562441826E0,9.562663620E0
1.272469242E1,2.633621916E-2,6.224924326E-2,9.495404243E0,9.495644808E0
1.272667603E1,9.576806799E-3,7.900865376E-2,9.452308655E0,9.452643704E0
1.272865964E1,2.154781483E-2,8.140286058E-2,9.440337181E0,9.440712729E0
1.273067377E1,3.591302410E-2,8.379705995E-2,9.483432770E0,9.483870981E0
1.273265738E1,4.548983276E-2,8.619125932E-2,9.524134636E0,9.524633264E0
1.273467151E1,4.548983276E-2,9.337386489E-2,9.526528358E0,9.527094550E0
1.273665512E1,2.873042040E-2,1.005564705E-1,9.519346237E0,9.519920684E0
1.273863873E1,0.000000000E0,1.029506698E-1,9.500192642E0,9.500750448E0
1.274065286E1,2.633621916E-2,9.097966552E-2,9.536105156E0,9.536575509E0
1.274263647E1,3.830722719E-2,9.576806426E-2,9.567230225E0,9.567786219E0
1.274462008E1,3.830722719E-2,8.140286058E-2,9.636661530E0,9.637081472E0
1.274663421E1,3.351882473E-2,6.703764945E-2,9.615114212E0,9.615406329E0
1.274861782E1,2.633621916E-2,6.703764945E-2,9.576807022E0,9.577077862E0
